Datetime,Solar_Radiation_W_m2,Wind_Speed_10m_m_s,Temperature_2m_C,Load_kW,Solar_Power_kW,Wind_Power_kW,Net_Power_kW,Total_Generated_Power_kW,Battery_Energy_kWh,Battery_SoC_%,Unmet_Load_kWh,Dumped_Energy_kWh
2023-07-05 01:00:00,0.0,2.25,17.51,0.0,0.0,0.04883730468749999,0.04883730468749999,0.04883730468749999,26.90165402325,67.254135058125,0.0,0.0
2023-07-05 02:00:00,0.0,2.31,17.02,0.0,0.0,0.052849401412500004,0.052849401412500004,0.052849401412500004,26.9545034246625,67.38625856165625,0.0,0.0
2023-07-05 03:00:00,0.0,2.36,16.62,0.0,0.0,0.056355997599999985,0.056355997599999985,0.056355997599999985,27.010859422262502,67.52714855565625,0.0,0.0
2023-07-05 04:00:00,0.0,2.37,16.29,0.0,0.0,0.05707542723750001,0.05707542723750001,0.05707542723750001,27.067934849500002,67.66983712375001,0.0,0.0
2023-07-05 05:00:00,92.0,3.21,18.21,0.0,1.38,0.14181404028749997,1.5218140402874998,1.5218140402874998,28.5897488897875,71.47437222446875,0.0,0.0
2023-07-05 06:00:00,256.25,3.47,20.39,5.0,3.84375,0.1791399948625,-0.9771100051374999,4.0228899948625,27.61263888465,69.031597211625,0.0,0.0
2023-07-05 07:00:00,444.0,3.71,23.34,5.0,6.66,0.21894037716249998,1.8789403771625004,6.8789403771625,29.4915792618125,73.72894815453125,0.0,0.0
2023-07-05 08:00:00,620.9,4.1,25.99,5.0,9.3135,0.29549878749999986,4.608998787499999,9.6089987875,34.1005780493125,85.25144512328126,0.0,0.0
2023-07-05 09:00:00,767.8,4.1,28.55,0.0,11.517,0.29549878749999986,11.8124987875,11.8124987875,40.0,100.0,0.0,5.9130768368125
2023-07-05 10:00:00,872.95,3.93,30.46,0.0,13.09425,0.2602446343875,13.3544946343875,13.3544946343875,40.0,100.0,0.0,13.3544946343875
2023-07-05 11:00:00,943.78,3.81,31.62,0.0,14.156699999999999,0.23712593703749998,14.3938259370375,14.3938259370375,40.0,100.0,0.0,14.393825937037498
2023-07-05 12:00:00,817.72,3.7,32.3,0.0,12.2658,0.21717473750000002,12.482974737500001,12.482974737500001,40.0,100.0,0.0,12.482974737500001
2023-07-05 13:00:00,806.58,3.56,32.36,0.0,12.098700000000001,0.19344349360000002,12.292143493600001,12.292143493600001,40.0,100.0,0.0,12.292143493600001
2023-07-05 14:00:00,719.75,3.51,32.53,0.0,10.79625,0.18540672491249996,10.9816567249125,10.9816567249125,40.0,100.0,0.0,10.981656724912497
2023-07-05 15:00:00,563.42,3.52,32.19,0.0,8.4513,0.18699591679999997,8.6382959168,8.6382959168,40.0,100.0,0.0,8.638295916800004
2023-07-05 16:00:00,379.15,3.49,31.5,0.0,5.68725,0.18225540383750002,5.8695054038375,5.8695054038375,40.0,100.0,0.0,5.8695054038375005
2023-07-05 17:00:00,210.52,2.96,30.19,0.0,3.1578000000000004,0.11119346559999999,3.2689934656000004,3.2689934656000004,40.0,100.0,0.0,3.2689934655999977
2023-07-05 18:00:00,74.28,1.94,27.85,5.0,1.1142,0.0313046839,-3.8544953161,1.1455046839,36.1455046839,90.36376170975001,0.0,0.0
2023-07-05 19:00:00,3.85,2.29,25.43,5.0,0.05775,0.05148854033749999,-4.8907614596625,0.1092385403375,31.2547432242375,78.13685806059375,0.0,0.0
2023-07-05 20:00:00,0.0,2.64,24.27,5.0,0.0,0.0788889024,-4.9211110976,0.0788889024,26.3336321266375,65.83408031659374,0.0,0.0
2023-07-05 21:00:00,0.0,2.79,23.17,0.0,0.0,0.0931143772125,0.0931143772125,0.0931143772125,26.42674650385,66.066866259625,0.0,0.0
2023-07-05 22:00:00,0.0,2.88,22.15,0.0,0.0,0.10241925119999998,0.10241925119999998,0.10241925119999998,26.529165755050002,66.322914387625,0.0,0.0
2023-07-05 23:00:00,0.0,2.94,20.94,0.0,0.0,0.1089547389,0.1089547389,0.1089547389,26.63812049395,66.59530123487501,0.0,0.0
2023-07-06 00:00:00,0.0,2.89,20.04,0.0,0.0,0.1034898270875,0.1034898270875,0.1034898270875,26.741610321037502,66.85402580259375,0.0,0.0
2023-07-06 01:00:00,0.0,2.36,19.22,0.0,0.0,0.056355997599999985,0.056355997599999985,0.056355997599999985,26.797966318637503,66.99491579659376,0.0,0.0
2023-07-06 02:00:00,0.0,1.76,18.58,0.0,0.0,0.023374489599999996,0.023374489599999996,0.023374489599999996,26.8213408082375,67.05335202059375,0.0,0.0
2023-07-06 03:00:00,0.0,1.59,17.57,0.0,0.0,0.0172343737125,0.0172343737125,0.0172343737125,26.838575181950002,67.09643795487501,0.0,0.0
2023-07-06 04:00:00,0.0,1.39,16.76,0.0,0.0,0.011514591462499996,0.011514591462499996,0.011514591462499996,26.850089773412503,67.12522443353126,0.0,0.0
2023-07-06 05:00:00,67.12,1.4,17.75,0.0,1.0068000000000001,0.011764899999999995,1.0185649,1.0185649,27.868654673412504,69.67163668353126,0.0,0.0
2023-07-06 06:00:00,183.3,1.87,19.75,5.0,2.7495,0.028036832862500003,-2.2224631671375,2.7775368328625,25.646191506275002,64.1154787656875,0.0,0.0
2023-07-06 07:00:00,337.9,2.54,22.66,5.0,5.0685,0.0702595369,0.1387595369000003,5.1387595369,25.784951043175003,64.4623776079375,0.0,0.0
2023-07-06 08:00:00,475.33,3.37,25.36,5.0,7.12995,0.16409442848749997,2.2940444284875,7.2940444284875,28.078995471662502,70.19748867915625,0.0,0.0
